id,transactionHash,timestamp,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x66dd65c1f68a9cd0a99c08200a25da9cd3fdb1ff876905a2c3fb23f9f03faa54_0xf1526cfcb726c151672b81c42bb4e05c1186045d475179bb9419aba16d035cb1,0x66dd65c1f68a9cd0a99c08200a25da9cd3fdb1ff876905a2c3fb23f9f03faa54,1715776967,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,189.6,0.0,YES,2024-05-15 12:42:47+00:00,SELL,189.6,200.0,0.948,0.948,0.052
0xc4ab688edb89ea3e1e323259b01cb5f1a5e09aaedc330e19b176031de35ec14b_0xf1526cfcb726c151672b81c42bb4e05c1186045d475179bb9419aba16d035cb1,0xc4ab688edb89ea3e1e323259b01cb5f1a5e09aaedc330e19b176031de35ec14b,1715776975,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,92.61,87.79428,0.0,YES,2024-05-15 12:42:55+00:00,SELL,87.79428,92.61,0.9480000000000001,0.9480000000000001,0.052
0xb76909322d232bed2d58044306e91c88048c26fb6233cc5b15563ee4e9ecd6e7_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0xb76909322d232bed2d58044306e91c88048c26fb6233cc5b15563ee4e9ecd6e7,1715776975,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,7.39,7.0205,0.0,YES,2024-05-15 12:42:55+00:00,SELL,7.0205,7.39,0.9500000000000001,0.9500000000000001,0.05
0xfa6eb9f64c2d7f02085ea08b85a8512ba31dd41ec9ed58eff6c2a6da61c601e9_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0xfa6eb9f64c2d7f02085ea08b85a8512ba31dd41ec9ed58eff6c2a6da61c601e9,1715776987,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,190.0,0.0,YES,2024-05-15 12:43:07+00:00,SELL,190.0,200.0,0.95,0.95,0.05
0xce7de843e2728bca75c1c963d38ebb731de30fbcb898fcc44afdc585f76103b8_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0xce7de843e2728bca75c1c963d38ebb731de30fbcb898fcc44afdc585f76103b8,1715776987,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,100.0,95.0,0.0,YES,2024-05-15 12:43:07+00:00,SELL,95.0,100.0,0.95,0.95,0.05
0xbbeb32e97d13dae09997e1852149c04736f2c769e8d091ab1b276bec011f2488_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0xbbeb32e97d13dae09997e1852149c04736f2c769e8d091ab1b276bec011f2488,1715776993,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,100.0,95.0,0.0,YES,2024-05-15 12:43:13+00:00,SELL,95.0,100.0,0.95,0.95,0.05
0x45d890e6865faf2a1aa1f6e3bf4363229c440d2033981abe67c83590c0c3692b_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0x45d890e6865faf2a1aa1f6e3bf4363229c440d2033981abe67c83590c0c3692b,1715776995,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,190.0,0.0,YES,2024-05-15 12:43:15+00:00,SELL,190.0,200.0,0.95,0.95,0.05
0xe2dea9e61821ad83e245d520367d92425f4900f96a7e2d4a4b3afe1b9cfae6db_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0xe2dea9e61821ad83e245d520367d92425f4900f96a7e2d4a4b3afe1b9cfae6db,1715777005,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,100.0,95.0,0.0,YES,2024-05-15 12:43:25+00:00,SELL,95.0,100.0,0.95,0.95,0.05
0x5a6822078a50cb86b318179a004fff1309557b5d8242ca0122a718903bad3727_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0x5a6822078a50cb86b318179a004fff1309557b5d8242ca0122a718903bad3727,1715777005,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,190.0,0.0,YES,2024-05-15 12:43:25+00:00,SELL,190.0,200.0,0.95,0.95,0.05
0xed395c2f1be20f37e37a754a76a8e3ad905a13b77f7c71a30ad471fc375dcf9a_0x1f630ba8170b6238e2eb4835497f1808dcadc0145f9500233a75b1989564cadc,0xed395c2f1be20f37e37a754a76a8e3ad905a13b77f7c71a30ad471fc375dcf9a,1715777013,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,92.61,87.9795,0.0,YES,2024-05-15 12:43:33+00:00,SELL,87.9795,92.61,0.9500000000000001,0.9500000000000001,0.05
0x43731a95221bd3bc91a354744574d88137fbf337961389f46f0628805c9d5971_0x934505d4296d8a84d268de277e0794a84c144b4464ac890e389399b02f0b9f5c,0x43731a95221bd3bc91a354744574d88137fbf337961389f46f0628805c9d5971,1715779835,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1912.0,2000.0,0.0,YES,2024-05-15 13:30:35+00:00,BUY,1912.0,2000.0,0.956,0.956,0.044
0x7830a3e98df60af7fdc31e41c6a7f20165665dae083534ba9912f576632385c8_0x9bdaeaae1fbe6d1ee14e980b04b0b0e1c852c9a511d0ee09a17f5707f046d201,0x7830a3e98df60af7fdc31e41c6a7f20165665dae083534ba9912f576632385c8,1715779867,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1912.0,2000.0,0.0,YES,2024-05-15 13:31:07+00:00,BUY,1912.0,2000.0,0.956,0.956,0.044
0xb1dc1b8bc28650fdc08a146c82a43d614f541282ea07a3bd0ec061a102fdd22c_0x7ea2ac25a5be8476ffa87ab4a6ec5d0cb55f62e2c8f4ea3bce5c7f5ac6d64189,0xb1dc1b8bc28650fdc08a146c82a43d614f541282ea07a3bd0ec061a102fdd22c,1715780279,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1912.0,2000.0,0.0,YES,2024-05-15 13:37:59+00:00,BUY,1912.0,2000.0,0.956,0.956,0.044
0x21e7553f8930063e809f2485bc07fe4cedaa559f94519806cd0a2a0b420172ea_0x836cdecdbc50507f47e80c31e9640d43463e6592d02cd14723f5881bdfb22854,0x21e7553f8930063e809f2485bc07fe4cedaa559f94519806cd0a2a0b420172ea,1715780593,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1912.0,2000.0,0.0,YES,2024-05-15 13:43:13+00:00,BUY,1912.0,2000.0,0.956,0.956,0.044
0x9d64fd3e291471b5e98e3f5e851b0577d5e01e3098493fa61ebc44150191fd9b_0xa5397ecce83730381e4792fc2ac00c4cedb561103be259a640de9f3665d96099,0x9d64fd3e291471b5e98e3f5e851b0577d5e01e3098493fa61ebc44150191fd9b,1715781185,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,302.97552,316.92,0.0,YES,2024-05-15 13:53:05+00:00,BUY,302.97552,316.92,0.956,0.956,0.044
0x79f5e4e3d2ee72dcfd3e94cb077e3b181a2ebc59f36a9f9444375a0a6b09d4df_0x6d7d3523cf4f0b5c2a1c714ab715e63f791816ba84c2efead76f1199cae788a2,0x79f5e4e3d2ee72dcfd3e94cb077e3b181a2ebc59f36a9f9444375a0a6b09d4df,1715784152,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,191.4,200.0,0.0,YES,2024-05-15 14:42:32+00:00,BUY,191.4,200.0,0.9570000000000001,0.9570000000000001,0.043
0xfd05f9ac7d79d5c7e11f42ecba5c5f160b01bb90d61d716df5053751fa314c43_0x43808aad4b4b4593305f927e82f944b28d9738363d57188bbdf66620ba63c0f1,0xfd05f9ac7d79d5c7e11f42ecba5c5f160b01bb90d61d716df5053751fa314c43,1715803431,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,29.999975,31.088057,0.0,YES,2024-05-15 20:03:51+00:00,BUY,29.999975,31.088057,0.9649999998391665,0.9649999998391665,0.035
0x804a5e7a62b3768ecfeaee603f8cc6c6cece10d5b9e0eccd3ef720bef2b6df6d_0xbb954ff0bf8a102d4f20f98b54418ba043819a94e7710fa1afe543432c37eaeb,0x804a5e7a62b3768ecfeaee603f8cc6c6cece10d5b9e0eccd3ef720bef2b6df6d,1715814900,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1042.114804,1079.911714,0.0,YES,2024-05-15 23:15:00+00:00,BUY,1042.114804,1079.911714,0.9649999999907399,0.9649999999907399,0.035
0xc1eccedf50c4a7b7cfa69c46bf32572721348bae6093167507f286f0d99bbed4_0xe3489d483b1ed48a244a9f8d6b87935f99b63dbfc03ba7e6350a00ac599f158c,0xc1eccedf50c4a7b7cfa69c46bf32572721348bae6093167507f286f0d99bbed4,1715828811,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,441.8545,465.11,0.0,YES,2024-05-16 03:06:51+00:00,BUY,441.8545,465.11,0.95,0.95,0.05
0xc4b26e460f84d16b5e3c2338327919e881d404ef358ff8527da598d40a8af016_0xf69de26b2cf4c58b2024f7fb505a88da731bc423c2fb082c1d686d2fce69020f,0xc4b26e460f84d16b5e3c2338327919e881d404ef358ff8527da598d40a8af016,1715873909,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1930.0,2000.0,0.0,YES,2024-05-16 15:38:29+00:00,BUY,1930.0,2000.0,0.965,0.965,0.035
0xa00389caa9d1b62048067221c2d349fc72a67cb28327b4252ff9a7d0b388f5d2_0x42d3569cb272a29182229bd1e54032512379a0f89c95d7da4d68f6112a712198,0xa00389caa9d1b62048067221c2d349fc72a67cb28327b4252ff9a7d0b388f5d2,1715888995,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1936.0,2000.0,0.0,YES,2024-05-16 19:49:55+00:00,BUY,1936.0,2000.0,0.968,0.968,0.032
0x4f77de0d88723dc0227c24fbd348ceb6fb6b467cf8c56278068e218e3a6018a3_0xa0d21617190b8fc58468503b2c2c502ac8dcb057ab88e668fddb5d98740febfc,0x4f77de0d88723dc0227c24fbd348ceb6fb6b467cf8c56278068e218e3a6018a3,1715911955,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999974,1.033031,0.0,YES,2024-05-17 02:12:35+00:00,BUY,0.999974,1.033031,0.9679999922557987,0.9679999922557987,0.032
0xdc09c0713ecbc0710df8668854c4baf67e0f58faa73cc520fbcce4510c4b71da_0xa08d7ca09421d16c3ea5b89a3a1ef593962515e6353b3a8f91c376172b122a3c,0xdc09c0713ecbc0710df8668854c4baf67e0f58faa73cc520fbcce4510c4b71da,1715916409,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1.999978,2.066093,0.0,YES,2024-05-17 03:26:49+00:00,BUY,1.999978,2.066093,0.9679999883838724,0.9679999883838724,0.032
0x7120ca792daea97c1b99b83dc97c97d9793fc2ab77f0758c4fc08f0bb349e3ce_0x2687e20abc31a56654c883b7934b351cd279752754ffd5bcdad096aa60253500,0x7120ca792daea97c1b99b83dc97c97d9793fc2ab77f0758c4fc08f0bb349e3ce,1715938006,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999974,1.033031,0.0,YES,2024-05-17 09:26:46+00:00,BUY,0.999974,1.033031,0.9679999922557987,0.9679999922557987,0.032
0x5152c87365ee76024c7e1baf3988c9c1498b2733185bac84c221ed6b3155304d_0x0639ad913b46dd85a462fd3c1634cb2f26db824e222383272577ed438b8ff6fb,0x5152c87365ee76024c7e1baf3988c9c1498b2733185bac84c221ed6b3155304d,1715938512,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999974,1.033031,0.0,YES,2024-05-17 09:35:12+00:00,BUY,0.999974,1.033031,0.9679999922557987,0.9679999922557987,0.032
0x90cd6c244dd75c1545f609bcc8735dff64ae98256546b7fe4fe26604fc7ae224_0x878895f0e71773cb0d046b946a2c490b3b431eab3f7ee7c9d3be6371e951b113,0x90cd6c244dd75c1545f609bcc8735dff64ae98256546b7fe4fe26604fc7ae224,1715944790,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999974,1.033031,0.0,YES,2024-05-17 11:19:50+00:00,BUY,0.999974,1.033031,0.9679999922557987,0.9679999922557987,0.032
0x4370b21f23afdc787783dc630d0a093eaa7ebb76322306de55af0615d13ad0f5_0x72c9cfd67e9b2a94de03857d722e8123f07116d04d1b5aeab6af5f2b81507ea7,0x4370b21f23afdc787783dc630d0a093eaa7ebb76322306de55af0615d13ad0f5,1715945538,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.03199,0.999998,0.0,YES,2024-05-17 11:32:18+00:00,SELL,0.999998,1.03199,0.9689996996094924,0.9689996996094924,0.031
0xf71c88498f4bc49d46e06ca87f9a8a45491b6ca35d52ca37c53e51c0580cd462_0xcceb167ab71530b19bbcaf16423bc7b49bc9fffab8f077a987e987e9fa484d38,0xf71c88498f4bc49d46e06ca87f9a8a45491b6ca35d52ca37c53e51c0580cd462,1715946186,53224487753765579354434176867966731811691409825559123281638739930498374694006,0,25.641024,0.999999,0.0,NO,2024-05-17 11:43:06+00:00,SELL,0.999999,25.641024,0.03899996349599766,0.961,0.03899996349599766
0x8797ec4561a2915ff1171a1a0de78d8f5ab4f5dad4726af9e0947d9dbc11c9dc_0x5e1c2a2f92dcd3c440106302d8e437a32b89677237ec1a8fc1e3e1f33b4908ba,0x8797ec4561a2915ff1171a1a0de78d8f5ab4f5dad4726af9e0947d9dbc11c9dc,1715982617,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,482.5,500.0,0.0,YES,2024-05-17 21:50:17+00:00,BUY,482.5,500.0,0.965,0.965,0.035
0xdd67e7ed04c53e22ed29d0e01f96156a551d6a1f377e6d833932d63568205e5d_0xaae8281905a824c7964f73a84c95ae80aa224d367921a1661588c440fbc037c7,0xdd67e7ed04c53e22ed29d0e01f96156a551d6a1f377e6d833932d63568205e5d,1715998004,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,12.320512,12.820511,0.0,YES,2024-05-18 02:06:44+00:00,BUY,12.320512,12.820511,0.9610000724620104,0.9610000724620104,0.039
0xaa1a18069fc913f940aeb66c601deb6527d37f98e662f4b11db4f2474efaaa6b_0xaae8281905a824c7964f73a84c95ae80aa224d367921a1661588c440fbc037c7,0xaa1a18069fc913f940aeb66c601deb6527d37f98e662f4b11db4f2474efaaa6b,1716005618,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,24.641025,25.641024,0.0,YES,2024-05-18 04:13:38+00:00,BUY,24.641025,25.641024,0.9610000365040022,0.9610000365040022,0.039
0x7a87f4890453ee97e1a210f2f109b3bcdfbe445e6665159d409fb00cc41d9877_0xdc97cad3974ccb8c72a91ca7b4b9facf0bae087d6b882c32f0a0c257ab75c3b6,0x7a87f4890453ee97e1a210f2f109b3bcdfbe445e6665159d409fb00cc41d9877,1716027158,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1936.0,2000.0,0.0,YES,2024-05-18 10:12:38+00:00,BUY,1936.0,2000.0,0.968,0.968,0.032
0x3a6eff539f4c358a0e169e56273f72576eeda46de26ba3352c05cccd05959315_0x72c9cfd67e9b2a94de03857d722e8123f07116d04d1b5aeab6af5f2b81507ea7,0x3a6eff539f4c358a0e169e56273f72576eeda46de26ba3352c05cccd05959315,1716087663,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,2.972135,2.879998,0.0,YES,2024-05-19 03:01:03+00:00,SELL,2.879998,2.972135,0.9689997257863454,0.9689997257863454,0.031
0x7d320d3771471dcad15d0023f95a46072b9bccba88d39dc8abb7274e8c251fe1_0x72c9cfd67e9b2a94de03857d722e8123f07116d04d1b5aeab6af5f2b81507ea7,0x7d320d3771471dcad15d0023f95a46072b9bccba88d39dc8abb7274e8c251fe1,1716099893,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,2.518058,2.439998,0.0,YES,2024-05-19 06:24:53+00:00,SELL,2.439998,2.518058,0.9689999197794492,0.9689999197794492,0.031
0x9b9b71a148e142d323f49add0f5776ee12176c98e0d1f15d75c84509b20c33c9_0x72c9cfd67e9b2a94de03857d722e8123f07116d04d1b5aeab6af5f2b81507ea7,0x9b9b71a148e142d323f49add0f5776ee12176c98e0d1f15d75c84509b20c33c9,1716173235,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.03199,0.999998,0.0,YES,2024-05-20 02:47:15+00:00,SELL,0.999998,1.03199,0.9689996996094924,0.9689996996094924,0.031
0x71d15848156e9d1bcb10b66a5295fed873064b7142458f15711b06d1ce0ecf75_0x73e7146c5ae8dd4e6e67feafddc85f09f73c1cedd4bba2fe9741bc876f6d949c,0x71d15848156e9d1bcb10b66a5295fed873064b7142458f15711b06d1ce0ecf75,1716177373,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.486067,1.439998,0.0,YES,2024-05-20 03:56:13+00:00,SELL,1.439998,1.486067,0.968999378897452,0.968999378897452,0.031001
0xd30a9e4f9530218de5c600f5b0029177098cdb58eb9ae142d70b817f86aa8b4c_0x73e7146c5ae8dd4e6e67feafddc85f09f73c1cedd4bba2fe9741bc876f6d949c,0xd30a9e4f9530218de5c600f5b0029177098cdb58eb9ae142d70b817f86aa8b4c,1716185746,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.03199,0.999998,0.0,YES,2024-05-20 06:15:46+00:00,SELL,0.999998,1.03199,0.9689996996094924,0.9689996996094924,0.031
0x5f4803adff2abbf02bc1748213254acfb7d0cdeb97ec4d878e1d28b9f0861552_0x73e7146c5ae8dd4e6e67feafddc85f09f73c1cedd4bba2fe9741bc876f6d949c,0x5f4803adff2abbf02bc1748213254acfb7d0cdeb97ec4d878e1d28b9f0861552,1716291830,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.03199,0.999998,0.0,YES,2024-05-21 11:43:50+00:00,SELL,0.999998,1.03199,0.9689996996094924,0.9689996996094924,0.031
0x48c2e7799758b95987bf7d2016a221b35f2ae776a5016b99cc7dfe1194c27ef3_0x4eeb2fb94c47b942cd458e64064df4b3b4ca0313f595e1f400711af47ddf842f,0x48c2e7799758b95987bf7d2016a221b35f2ae776a5016b99cc7dfe1194c27ef3,1716294017,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,700.34,722.0,0.0,YES,2024-05-21 12:20:17+00:00,BUY,700.34,722.0,0.9700000000000001,0.9700000000000001,0.03
0x5890fd08998c8d8ad2596191fa156de6c9824e9df22133cf75c22e067c5b81c7_0xf3cdaaba95bb96c31a5dfa811761a6d0358bae75ae87b4aebed9171681af3781,0x5890fd08998c8d8ad2596191fa156de6c9824e9df22133cf75c22e067c5b81c7,1716295637,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,48.5,50.0,0.0,YES,2024-05-21 12:47:17+00:00,BUY,48.5,50.0,0.97,0.97,0.03
0x8eda777f4352351604262df77e462d8e9d083726b16aaa578caf53212fc55513_0xc27c6c414a7d6f1f397fa14c84b0183468247698fe3092c61a2754f360eaa635,0x8eda777f4352351604262df77e462d8e9d083726b16aaa578caf53212fc55513,1716296109,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1000.0,965.0,0.0,YES,2024-05-21 12:55:09+00:00,SELL,965.0,1000.0,0.965,0.965,0.035
0x17a7068d2a02a2fc987dc5bbb94a611d8b6e591d9522d265819f97ac474463c9_0xe87558498368bddce9c26bd3e9a1eb6aee6291af412253d74e0087f362f9f775,0x17a7068d2a02a2fc987dc5bbb94a611d8b6e591d9522d265819f97ac474463c9,1716310040,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999973,1.0309,0.0,YES,2024-05-21 16:47:20+00:00,BUY,0.999973,1.0309,0.9700000000000001,0.9700000000000001,0.03
0xf6d78b05e4d30aea16b7c59929d57fc7ab58e48fac14bd07591269503a6b34b1_0xa4942e3f583e6e4b77e0c2f8eaf6eb64772892e3125d5420a491ac58353f7f61,0xf6d78b05e4d30aea16b7c59929d57fc7ab58e48fac14bd07591269503a6b34b1,1716330217,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,484.0009,498.97,0.0,YES,2024-05-21 22:23:37+00:00,BUY,484.0009,498.97,0.97,0.97,0.03
0x2076680d55c74b44150c3b7cabeb152a292f90ca1bc414294fd30c07cee96543_0xbff534fbfab76739ea42e32cbfdd200a8f552924db47d8605b42f70d550e4426,0x2076680d55c74b44150c3b7cabeb152a292f90ca1bc414294fd30c07cee96543,1716345336,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999973,1.0309,0.0,YES,2024-05-22 02:35:36+00:00,BUY,0.999973,1.0309,0.9700000000000001,0.9700000000000001,0.03
0xe5b14cc3544ebdf28a2352bcd152168cf224b5b1d2c77d82df99e0b9f447ba0d_0xe89566d07cdf06128dadf5d50332a92907572628c287b631a76b4d398081fb39,0xe5b14cc3544ebdf28a2352bcd152168cf224b5b1d2c77d82df99e0b9f447ba0d,1716345970,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999973,1.0309,0.0,YES,2024-05-22 02:46:10+00:00,BUY,0.999973,1.0309,0.9700000000000001,0.9700000000000001,0.03
0xfe06785d437bd015dc53b7033ccd49bba8e38ccc0009fb1b1c5c0c0a46d834f6_0x4af88f9a51f386f8e8a6d478d5d12be40a4bb6ce2b3078d38fbfb02be0e41a9e,0xfe06785d437bd015dc53b7033ccd49bba8e38ccc0009fb1b1c5c0c0a46d834f6,1716347925,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999973,1.0309,0.0,YES,2024-05-22 03:18:45+00:00,BUY,0.999973,1.0309,0.9700000000000001,0.9700000000000001,0.03
0x61060ba686a84f96ee5465dea33d69858cd8c32fc8bbe4635b5bd046860d1e48_0xb9297c315d5932ed12b77830ded996971f119f2f112596829bea3d51a0895cd0,0x61060ba686a84f96ee5465dea33d69858cd8c32fc8bbe4635b5bd046860d1e48,1716412799,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,531.85,550.0,0.0,YES,2024-05-22 21:19:59+00:00,BUY,531.85,550.0,0.9670000000000001,0.9670000000000001,0.033
0x373b01f302f9bc8244b31b3eedacfde478ce071e124bd270360fb946b8feabc4_0xd60e4cb7d7e6c38bb8415cb47083284cef89deb94b3a9e287fe3b242eb71b2e4,0x373b01f302f9bc8244b31b3eedacfde478ce071e124bd270360fb946b8feabc4,1716415592,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,550.0,531.85,0.0,YES,2024-05-22 22:06:32+00:00,SELL,531.85,550.0,0.9670000000000001,0.9670000000000001,0.033
0x9b29eb4626d6827d26efec68b3b2b6227338ec892180900ed4dd1a30ec528c13_0x8656d8942bea68cb220328f6d18c42298ca303e12b324991d33d26602eb31e2f,0x9b29eb4626d6827d26efec68b3b2b6227338ec892180900ed4dd1a30ec528c13,1716420393,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,3442.53,3549.0,0.0,YES,2024-05-22 23:26:33+00:00,BUY,3442.53,3549.0,0.9700000000000001,0.9700000000000001,0.03
0xfc01d0a0eeb68c1bbf15259f5e9b56cea8a81e9f544bedcf0f2f58e33b8684fe_0xaeee04eb67a1d5e12ab993b75777f053cef57ee52f155734fb06224c52275b36,0xfc01d0a0eeb68c1bbf15259f5e9b56cea8a81e9f544bedcf0f2f58e33b8684fe,1716444062,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,323.47,312.14855,0.0,YES,2024-05-23 06:01:02+00:00,SELL,312.14855,323.47,0.965,0.965,0.035
0x7e2e14374956e676eb6635e17be1e5681c74f2cdc77f612613c2cbe378d742b9_0x152c4de9e0baf85870e7455652517fd733c202dfe2a588d1ed9e21f1d0ff9269,0x7e2e14374956e676eb6635e17be1e5681c74f2cdc77f612613c2cbe378d742b9,1716454032,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,100.0,97.3,0.0,YES,2024-05-23 08:47:12+00:00,SELL,97.3,100.0,0.973,0.973,0.027
0x43e033057f64bfaef0fe3afacc829e512aa0d71f4e1b2f30a237d1da8167badb_0x152c4de9e0baf85870e7455652517fd733c202dfe2a588d1ed9e21f1d0ff9269,0x43e033057f64bfaef0fe3afacc829e512aa0d71f4e1b2f30a237d1da8167badb,1716459398,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,800.0,778.4,0.0,YES,2024-05-23 10:16:38+00:00,SELL,778.4,800.0,0.973,0.973,0.027
0x1733eb49b3d84845ad64acf9e4d30e58bd80a0867c0801f2cccc50d3ce389362_0x152c4de9e0baf85870e7455652517fd733c202dfe2a588d1ed9e21f1d0ff9269,0x1733eb49b3d84845ad64acf9e4d30e58bd80a0867c0801f2cccc50d3ce389362,1716487774,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,2600.0,2529.8,0.0,YES,2024-05-23 18:09:34+00:00,SELL,2529.8,2600.0,0.9730000000000001,0.9730000000000001,0.027
0x9e08793fd4b2809fbc1e9776d9c58d9646d913697cdb4ce068c80d31c592df1e_0x07e8d22b66ca19313f228a896a038a38a2e8337acbec5e79d2cd2c6491248c5f,0x9e08793fd4b2809fbc1e9776d9c58d9646d913697cdb4ce068c80d31c592df1e,1716522617,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999998,1.026692,0.0,YES,2024-05-24 03:50:17+00:00,BUY,0.999998,1.026692,0.9739999922079846,0.9739999922079846,0.026
0x3f4c37c0a8ab161a3e7cb0faa3307d81b98c86ef517176043a2488bf5d0cad25_0xc0cc3cbc9847727d930370ff8043523b3d095dcb8917c87eeafc9f906add9e7f,0x3f4c37c0a8ab161a3e7cb0faa3307d81b98c86ef517176043a2488bf5d0cad25,1716542373,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999998,1.026692,0.0,YES,2024-05-24 09:19:33+00:00,BUY,0.999998,1.026692,0.9739999922079846,0.9739999922079846,0.026
0xb7cabcbc35f625d011f51679df47059496047cc4e74bde90565d8484e228ac2b_0x534260a0acdf8fe91ab927f86a7bbdfaf0127cb0216885a9c1c6248d2e8832b5,0xb7cabcbc35f625d011f51679df47059496047cc4e74bde90565d8484e228ac2b,1716576609,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,161.666666,166.666665,0.0,YES,2024-05-24 18:50:09+00:00,BUY,161.666666,166.666665,0.9700000057,0.9700000057,0.03
0x4c62edcfc93c02e414375b6fd541502f94f1921245b8a4c1bb5fde561a53e7ff_0x580277779ec5714f90e5b99dcfa23562e9da122a114bd46f6430892a9976cd49,0x4c62edcfc93c02e414375b6fd541502f94f1921245b8a4c1bb5fde561a53e7ff,1716576627,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,97.0,100.0,0.0,YES,2024-05-24 18:50:27+00:00,BUY,97.0,100.0,0.97,0.97,0.03
0xd5ced2ad2a0be738021493bbd5df6b0060afde38d65638d627b893facaff8f3f_0x79e9ae34a1f6a825c444f25360464ec5b1b4af6dc2b3a9c8316f0cdd8321f368,0xd5ced2ad2a0be738021493bbd5df6b0060afde38d65638d627b893facaff8f3f,1716576765,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,100.0,97.0,0.0,YES,2024-05-24 18:52:45+00:00,SELL,97.0,100.0,0.97,0.97,0.03
0xdacd3646b129bad96d89aa45607d6f95dc26ee3736c1019a45acf3654c31153f_0xed11fc8be635513f16a0741c8328867d67663f334aaabf3ee874f70cdbde78e4,0xdacd3646b129bad96d89aa45607d6f95dc26ee3736c1019a45acf3654c31153f,1716603872,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,194.2,200.0,0.0,YES,2024-05-25 02:24:32+00:00,BUY,194.2,200.0,0.971,0.971,0.029
